"","Apr","Aug","Dec","Feb","Jan","Jul","Jun","Mar","May","Nov","Oct","Sep","Fri","Mon","Sat","Sun","Thu","Tue","Wed","year","visib","number_of_accidents"
"751",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,5.7,0.682875264270613
"752",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.3,0.809725158562368
"753",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,0.482029598308668
"754",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.2,0.448202959830867
"755",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,9.8,0.623678646934461
"756",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.5,0.194503171247357
"757",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,7.6,0.0782241014799154
"758",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.3,0.40169133192389
"759",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,7.4,0.452431289640592
"760",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9.9,0.534883720930233
"761",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,8.9,0.357293868921776
"762",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.1,0.845665961945032
"763",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8.6,0.167019027484144
"764",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4.6,0.20507399577167
"765",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,8.6,0.0951374207188161
"766",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.5,0.556025369978858
"767",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,0.568710359408034
"768",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6.9,0.334038054968288
"769",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,9.5,0.558139534883721
"770",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.338266384778013
"771",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,2.6,0.342494714587738
"772",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,6,0.45877378435518
"773",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,10,0.471458773784355
"774",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.9,0.572938689217759
"775",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.5,0.384778012684989
"776",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.731501057082452
"777",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.382663847780127
"778",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,9.1,0.710359408033827
"779",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,6.8,0.619450317124736
"780",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,0.579281183932347
"781",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,3.1,0.45877378435518
"782",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,1.6,1
"783",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,9.9,0.46723044397463
"784",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,9.2,0.226215644820296
"785",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9.6,0.642706131078224
"786",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9.9,0.479915433403805
"787",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,5,0.439746300211416
"788",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.484143763213531
"789",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.53276955602537
"790",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,5.8,0.317124735729387
"791",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,7,0.215644820295983
"792",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9,0.363636363636364
"793",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,7.9,0.361522198731501
"794",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,10,0.40169133192389
"795",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.47568710359408
"796",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,9,0.450317124735729
"797",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,7,0.317124735729387
"798",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,9.4,0.158562367864693
"799",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,10,0.484143763213531
"800",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,10,0.515856236786469
"801",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2015,9.9,0.382663847780127
"802",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2015,4.2,0.355179704016913
"803",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2015,5.1,0.369978858350951
"804",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2015,7.8,0.215644820295983
"805",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2015,9.5,0.312896405919662
"806",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2015,9.8,0.420718816067653
"807",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2015,9.8,0.572938689217759
"808",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9.8,0.615221987315011
"809",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.9,0.625792811839323
"810",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,5.9,0.283298097251586
"811",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4.8,0.317124735729387
"812",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,0.137420718816068
"813",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.5,0.323467230443975
"814",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,8.6,0.200845665961945
"815",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,0.211416490486258
"816",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,4.5,0.200845665961945
"817",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,3.6,0.272727272727273
"818",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,5.1,0.463002114164905
"819",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,0.181818181818182
"820",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,0.416490486257928
"821",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,8.9,0.391120507399577
"822",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,8.3,0.503171247357294
"823",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.429175475687104
"824",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,6.9,0.680761099365751
"825",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,7.3,0.52431289640592
"826",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.9,0.241014799154334
"827",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,8.5,0.577167019027484
"828",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,3.6,0.608879492600423
"829",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,0.446088794926004
"830",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.8,0.539112050739958
"831",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.674418604651163
"832",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.9,0.496828752642706
"833",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.8,0.25369978858351
"834",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,0.424947145877378
"835",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.8,0.54122621564482
"836",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9.8,0.680761099365751
"837",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.59830866807611
"838",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,9.6,0.602536997885835
"839",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,10,0.386892177589852
"840",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,9.9,0.418604651162791
"841",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,9.9,0.600422832980973
"842",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,9.8,0.594080338266385
"843",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,9.7,0.446088794926004
"844",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,9.8,0.691331923890063
"845",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,7.1,0.744186046511628
"846",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,4.4,0.429175475687104
"847",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,0.8,0.405919661733615
"848",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,0.8,0.608879492600423
"849",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,0.9,0.691331923890063
"850",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,8.7,0.630021141649049
"851",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,0.627906976744186
"852",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,10,0.773784355179704
"853",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,9.9,0.619450317124736
"854",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,9.4,0.39323467230444
"855",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,5.7,0.441860465116279
"856",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,2.3,0.526427061310782
"857",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,6.1,0.653276955602537
"858",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,10,0.545454545454545
"859",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,9.1,0.782241014799154
"860",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,10,0.399577167019027
"861",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,10,0.158562367864693
"862",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2015,10,0.133192389006343
"863",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2015,9.8,0.695560253699789
"864",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2015,8.5,0.718816067653277
"865",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2015,9.2,0.687103594080338
"866",0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2015,9.2,0.964059196617336
"867",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2015,4.2,0.560253699788584
"868",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2015,7.1,0.418604651162791
"869",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,4.9,0.706131078224101
"870",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.6,0.602536997885835
"871",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,10,0.636363636363636
"872",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.412262156448203
"873",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.708245243128964
"874",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,8.4,0.509513742071882
"875",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,0.427061310782241
"876",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,10,0.585623678646934
"877",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,7.9,0.623678646934461
"878",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,6.4,0.6553911205074
"879",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.1,0.653276955602537
"880",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,5.9,0.198731501057082
"881",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,6,0.080338266384778
"882",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,0.46723044397463
"883",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,8,0.315010570824524
"884",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,3.6,0.498942917547569
"885",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,8.4,0.73784355179704
"886",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.545454545454545
"887",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.792811839323467
"888",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.312896405919662
"889",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,6.2,0.556025369978858
"890",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,6.2,0.881606765327696
"891",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,7.8,0.731501057082452
"892",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2015,8.2,0.890063424947146
"893",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.661733615221987
"894",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2015,9.9,0.881606765327696
"895",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.2,0.503171247357294
"896",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2015,4.3,0.376321353065539
"897",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2015,7.4,0.644820295983087
"898",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.3,0.560253699788584
"899",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6.5,0.689217758985201
"900",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,7.1,0.520084566596195
"901",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,7.6,0.405919661733615
"902",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8,0.0676532769556025
"903",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.3,0.232558139534884
"904",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,8.8,0.509513742071882
"905",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,7.4,0.610993657505285
"906",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,3.8,0.556025369978858
"907",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,8.5,0.443974630021142
"908",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.7,0.744186046511628
"909",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.507399577167019
"910",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.7,0.346723044397463
"911",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,8.3,0.657505285412262
"912",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.8,0.634249471458774
"913",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6.8,0.536997885835095
"914",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,9.2,0.695560253699789
"915",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.638477801268499
"916",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.431289640591966
"917",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,6.9,0.397463002114165
"918",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,4.1,0.782241014799154
"919",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,3.6,0.526427061310782
"920",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.8,0.551797040169133
"921",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.562367864693446
"922",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.281183932346723
"923",0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,9.7,0.198731501057082
"924",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,8.8,0.41014799154334
"925",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.9,0.568710359408034
"926",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9,0.604651162790698
"927",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,5.4,0.575052854122622
"928",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6.2,0.761099365750529
"929",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.5,0.837209302325581
"930",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8.9,0.657505285412262
"931",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9,0.408033826638478
"932",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.1,0.735729386892178
"933",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,6.1,0.653276955602537
"934",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.6,0.553911205073996
"935",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.577167019027484
"936",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.780126849894292
"937",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.397463002114165
"938",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.2,0.27906976744186
"939",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9.3,0.536997885835095
"940",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,7.5,0.515856236786469
"941",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,7.2,0.604651162790698
"942",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,8.4,0.754756871035941
"943",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,8.6,0.78646934460888
"944",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,8.2,0.47568710359408
"945",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,9.5,0.412262156448203
"946",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,7.6,0.496828752642706
"947",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,8.8,0.562367864693446
"948",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,6.3,0.501057082452431
"949",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,6.4,0.513742071881607
"950",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,7.1,0.837209302325581
"951",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,4.8,0.473572938689218
"952",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,4.7,0.285412262156448
"953",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,3.8,0.460887949260042
"954",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2015,9.7,0.503171247357294
"955",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2015,9.2,0.526427061310782
"956",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2015,10,0.543340380549683
"957",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2015,10,0.53276955602537
"958",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2015,10,0.384778012684989
"959",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,10,0.435517970401691
"960",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2015,9,0.543340380549683
"961",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,9.4,0.568710359408034
"962",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,9.7,0.627906976744186
"963",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,7.5,0.651162790697674
"964",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,6.8,0.604651162790698
"965",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,10,0.389006342494715
"966",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,10,0.310782241014799
"967",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,10,0.27061310782241
"968",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,9.1,0.92600422832981
"969",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,7.6,0.809725158562368
"970",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,5.6,0.758985200845666
"971",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,9.5,0.862579281183932
"972",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,9.9,0.416490486257928
"973",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,8.8,0.255813953488372
"974",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,10,0.469344608879493
"975",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,10,0.469344608879493
"976",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,10,0.826638477801269
"977",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,7.8,0.818181818181818
"978",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,7.9,0.852008456659619
"979",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,6.6,0.630021141649049
"980",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,7.5,0.420718816067653
"981",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,10,0.564482029598309
"982",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,10,0.452431289640592
"983",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,10,0.304439746300211
"984",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2015,10,0.553911205073996
"985",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2015,10,0.482029598308668
"986",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2015,10,0.422832980972516
"987",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2015,10,0.287526427061311
"988",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2015,9.7,0.484143763213531
"989",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2015,8.5,0.422832980972516
"990",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2015,4.1,0.585623678646934
"991",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,8.1,0.689217758985201
"992",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,4.1,0.932346723044397
"993",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,7.9,0.420718816067653
"994",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,10,0.378435517970402
"995",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2015,10,0.507399577167019
"996",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2015,10,0.579281183932347
"997",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2015,10,0.657505285412262
"998",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2015,10,0.653276955602537
"999",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2015,9.8,0.86046511627907
"1000",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2015,9,0.617336152219873
"1001",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2015,10,0.427061310782241
